Date,Open,High,Low,Close,Adj Close,Volume
2016-05-19,311.488464,311.990814,300.592651,300.592651,300.592651,65794724
2016-05-20,299.960938,305.464661,299.663605,305.188538,305.188538,56523891
2016-05-21,305.388489,305.948303,304.519806,305.541534,305.541534,29481075
2016-05-22,305.562225,305.706299,302.740997,303.295135,303.295135,27378391
2016-05-23,303.312378,306.931671,302.553101,306.800446,306.800446,34939904
2016-05-24,306.894379,305.625824,306.454498,305.215576,305.215576,45019915
2016-05-25,305.271027,306.096130,305.291901,305.995361,305.995361,44395970
2016-05-26,306.045044,308.895569,304.484009,309.266022,309.266022,44477353
2016-05-27,309.359467,326.604492,309.148590,323.780334,323.780334,112686173
2016-05-28,323.482849,364.817780,323.257202,362.470062,362.470062,123913703
2016-05-29,360.717346,378.827881,350.255768,359.940460,359.940460,101735288
2016-05-30,361.471283,371.975525,357.997681,364.860596,364.860596,60113931
2016-05-31,365.084045,373.934875,359.598022,366.953918,366.953918,95608038
2016-06-01,366.761261,376.824890,362.958160,372.395599,372.395599,59690525
2016-06-02,372.114716,375.010071,368.861053,373.513855,373.513855,41920572
2016-06-03,373.312500,395.783447,372.369781,392.060883,392.060883,84047389
2016-06-04,392.412872,406.483002,388.647186,394.494415,394.494415,65384554
2016-06-05,394.894592,401.438202,393.295990,399.733734,399.733734,47882436
2016-06-06,399.473022,405.861572,399.056885,405.047729,405.047729,49902390
2016-06-07,404.984100,408.229462,389.883179,396.586426,396.586426,74124767
2016-06-08,396.978455,401.708588,393.768463,400.802795,400.802795,55309950
2016-06-09,401.187286,401.159637,394.821228,397.337860,397.337860,49302309
2016-06-10,398.172424,406.119934,396.847107,404.957916,404.957916,46978892
2016-06-11,405.802246,425.747559,405.802246,425.474762,425.474762,57753856
2016-06-12,427.548401,481.843384,425.693542,474.259125,474.259125,195322847
2016-06-13,473.462555,501.508728,467.323303,495.934631,495.934631,171298322
2016-06-14,496.024811,496.059723,468.412720,485.729797,485.729797,132275754
2016-06-15,485.819031,491.253693,474.168762,489.303864,489.303864,69910378
2016-06-16,490.751068,544.644531,490.820251,536.329773,536.329773,190113370
2016-06-17,537.854858,543.766052,503.517700,521.451721,521.451721,252973814
2016-06-18,521.345215,541.700317,511.021454,526.547119,526.547119,175962957
2016-06-19,526.868103,530.717163,519.167236,523.855286,523.855286,93405344
2016-06-20,523.955444,521.915283,499.132813,502.608398,502.608398,118973962
2016-06-21,501.692810,501.863861,436.284821,454.711121,454.711121,211407134
2016-06-22,454.208435,463.003113,397.270050,403.162476,403.162476,180165691
2016-06-23,404.059906,424.274933,376.789978,428.732300,428.732300,174152810
2016-06-24,429.830292,508.561737,428.356506,485.797028,485.797028,163794809
2016-06-25,485.783875,505.097504,472.113190,485.668488,485.668488,92483388
2016-06-26,486.258514,486.294250,450.481201,468.488159,468.488159,81304898
2016-06-27,468.474762,495.594482,463.354218,495.594482,495.594482,92371804
2016-06-28,497.732544,498.712463,478.700745,484.536041,484.536041,103635881
2016-06-29,482.380005,483.886505,471.720093,475.683929,475.683929,105899494
2016-06-30,476.205017,509.123322,474.797119,505.166901,505.166901,104268887
2016-07-01,504.550232,514.821411,501.831665,509.450867,509.450867,101266296
2016-07-02,509.780792,530.095703,509.528412,530.095703,530.095703,84635781
2016-07-03,531.049377,531.049377,488.895660,495.907257,495.907257,97509411
2016-07-04,496.012665,514.922058,490.135620,514.922058,514.922058,69299088
2016-07-05,514.580872,514.948425,509.980804,517.419189,517.419189,100668158
2016-07-06,517.257935,528.808044,516.938904,524.371765,524.371765,104483232
2016-07-07,524.959351,528.361755,473.702362,496.328857,496.328857,199977536
2016-07-08,496.426453,514.632935,491.594177,514.490967,514.490967,109587032
2016-07-09,514.383606,514.383606,488.922424,502.477814,502.477814,139356233
2016-07-10,502.199158,503.507538,494.993408,501.901367,501.901367,79248724
2016-07-11,501.224304,509.523438,496.826355,498.928436,498.928436,83129188
2016-07-12,499.409149,509.129883,494.517151,500.867523,500.867523,104140030
2016-07-13,501.052917,504.717346,498.946411,498.946411,498.946411,100212701
2016-07-14,497.768524,497.786285,497.768524,492.905396,492.905396,73785783
2016-07-15,493.724091,505.821228,490.466614,502.923126,502.923126,61929863
2016-07-16,503.321960,505.353363,499.949951,501.036560,501.036560,38163633
2016-07-17,501.966156,517.492004,501.966156,513.574463,513.574463,56241801
2016-07-18,513.838989,515.275574,504.546478,507.544891,507.544891,52378977
2016-07-19,507.267365,508.940186,509.331726,513.401489,513.401489,46698687
2016-07-20,513.357239,513.372742,502.203033,502.745270,502.745270,71472245
2016-07-21,502.400146,504.864349,499.444122,502.502655,502.502655,45709384
2016-07-22,502.434631,503.651672,493.304321,496.276917,496.276917,102340961
2016-07-23,496.358521,500.660583,494.678864,500.042725,500.042725,53037528
2016-07-24,499.931335,505.804718,497.935181,504.181885,504.181885,90106739
2016-07-25,504.165131,504.134674,498.508453,499.158264,499.158264,59658498
2016-07-26,499.256714,499.866669,493.263336,495.804047,495.804047,171257422
2016-07-27,495.684631,501.224365,493.791504,494.784119,494.784119,111501695
2016-07-28,494.889984,500.910248,494.665558,497.784760,497.784760,65680066
2016-07-29,497.842560,497.200317,497.104462,496.592590,496.592590,45883219
2016-07-30,496.607727,497.523071,494.489014,495.122437,495.122437,29067346
2016-07-31,495.162506,495.302338,472.967957,472.706024,472.706024,83857737
2016-08-01,472.646240,475.052368,459.734406,459.924133,459.924133,92464724
2016-08-02,460.018951,464.912781,398.301331,410.547455,410.547455,248168722
2016-08-03,411.440582,430.838593,406.139954,425.031891,425.031891,156084052
2016-08-04,425.012360,442.025909,431.101013,440.567566,440.567566,95453298
2016-08-05,440.561493,440.527924,433.743256,439.971710,439.971710,50595179
2016-08-06,439.961761,450.188202,435.706970,449.715393,449.715393,61818895
2016-08-07,449.710022,457.163727,448.979340,453.404236,453.404236,63034271
2016-08-08,453.439423,453.290039,450.472656,453.575348,453.575348,46960402
2016-08-09,453.563049,453.986938,450.013885,451.807098,451.807098,70890158
2016-08-10,451.689484,461.561676,449.326416,454.869049,454.869049,79054313
2016-08-11,454.885162,460.497833,454.883789,454.883789,454.883789,57535634
2016-08-12,454.635132,455.845734,450.020020,454.555939,454.555939,53549435
2016-08-13,454.399658,456.269531,452.559967,453.031097,453.031097,33701841
2016-08-14,453.031860,453.091461,437.238525,441.987305,441.987305,47145812
2016-08-15,442.003571,443.775635,437.501923,440.437927,440.437927,44461759
2016-08-16,440.440247,445.810394,438.668640,443.229218,443.229218,44830518
2016-08-17,443.476349,445.915405,439.527710,439.515411,439.515411,41744364
2016-08-18,439.891876,439.686462,439.073486,436.378693,436.378693,45510675
2016-08-19,436.394653,442.551636,436.673523,440.319733,440.319733,38729901
2016-08-20,440.667023,445.818085,440.187378,444.960632,444.960632,34652642
2016-08-21,445.145752,446.843140,444.203033,445.139740,445.139740,29327973
2016-08-22,445.142029,448.170593,443.675690,446.879669,446.879669,55479055
2016-08-23,446.893372,447.113159,441.066193,442.148529,442.148529,64682985
2016-08-24,442.146271,442.583069,438.221710,438.369476,438.369476,42560030
2016-08-25,438.367950,438.407104,435.468658,438.029572,438.029572,103206974
2016-08-26,438.023499,441.504822,436.848145,441.235443,441.235443,37190226
2016-08-27,441.083984,441.383087,432.846161,433.848694,433.848694,45442871
2016-08-28,433.759613,436.962799,433.691101,437.332916,437.332916,65763621
2016-08-29,437.454071,439.236298,438.093994,438.115845,438.115845,84247557
2016-08-30,438.121185,442.710510,438.188080,441.246185,441.246185,53745721
2016-08-31,441.313416,441.924927,437.360504,438.187775,438.187775,57748340
2016-09-01,438.244141,438.793182,430.777466,431.210815,431.210815,57959162
2016-09-02,431.291412,431.743042,429.892273,432.995026,432.995026,60119470
2016-09-03,433.008575,451.023163,431.880859,450.054138,450.054138,119631357
2016-09-04,450.338562,460.304688,449.028015,457.929413,457.929413,73691141
2016-09-05,458.197266,458.246185,451.828339,455.671600,455.671600,61934194
2016-09-06,455.608459,457.687714,454.306641,455.141632,455.141632,58551374
2016-09-07,455.243805,460.885681,453.640228,460.746735,460.746735,56254610
2016-09-08,460.814972,471.377167,459.877136,470.737305,470.737305,65173243
2016-09-09,470.764374,470.946655,466.082794,469.198517,469.198517,48625386
2016-09-10,469.248199,470.881348,468.847473,469.686615,469.686615,33910960
2016-09-11,469.622620,473.685883,452.904419,457.210999,457.210999,55471590
2016-09-12,457.426544,458.384033,456.982941,456.193634,456.193634,54610593
2016-09-13,456.030182,463.481445,456.746674,461.861145,461.861145,65893867
2016-09-14,461.557892,462.408966,461.301056,460.441833,460.441833,36098695
2016-09-15,460.369446,461.929108,458.472412,458.472412,458.472412,44902665
2016-09-16,458.541107,461.491425,466.217133,466.866425,466.866425,49968002
2016-09-17,467.054871,467.548645,465.496521,466.105682,466.105682,28567264
2016-09-18,466.335693,468.919464,466.007233,468.737244,468.737244,37414034
2016-09-19,468.734894,468.901672,466.464752,467.234436,467.234436,42025001
2016-09-20,467.255188,467.570587,468.401245,468.653320,468.653320,56017639
2016-09-21,465.013885,465.049713,457.632294,458.217468,458.217468,63517648
2016-09-22,458.317200,459.138458,455.715820,455.885315,455.885315,51288455
2016-09-23,455.809601,464.933716,456.016846,464.653900,464.653900,39361029
2016-09-24,464.745636,465.993530,464.039612,464.486664,464.486664,27254123
2016-09-25,464.582245,465.069366,463.347748,463.064331,463.064331,26187129
2016-09-26,463.049713,469.209930,462.518494,468.988068,468.988068,45625761
2016-09-27,468.971832,469.472046,463.950531,465.994781,465.994781,37993849
2016-09-28,466.053955,466.643616,464.689117,463.855194,463.855194,37372555
2016-09-29,464.078369,467.290924,464.410339,467.283600,467.283600,42939824
2016-09-30,467.300598,469.785797,466.266907,469.785797,469.785797,43240927
2016-10-01,469.935303,474.024963,469.935303,473.058777,473.058777,43421681
2016-10-02,473.031830,473.075745,469.744965,472.534058,472.534058,30360303
2016-10-03,472.592834,477.635864,472.305634,476.108734,476.108734,36399082
2016-10-04,476.045746,476.084320,479.074829,479.380920,479.380920,39124518
2016-10-05,479.391968,481.422760,478.769348,480.325439,480.325439,53385746
2016-10-06,480.293274,486.771576,481.661285,494.970520,494.970520,45871699
2016-10-07,494.637024,496.633972,494.800629,496.277405,496.277405,51525050
2016-10-08,496.454376,498.471252,496.454376,497.875336,497.875336,34053799
2016-10-09,497.926819,497.947723,496.183319,496.100403,496.100403,31566441
2016-10-10,496.156708,500.982086,495.853394,501.372131,501.372131,54658273
2016-10-11,501.569733,525.175842,502.151489,522.428528,522.428528,84418547
2016-10-12,522.264648,523.070679,521.282837,522.153687,522.153687,75812705
2016-10-13,522.020691,524.192200,518.264099,520.888367,520.888367,50405480
2016-10-14,521.069946,526.031494,521.368469,525.373718,525.373718,47702518
2016-10-15,525.318726,526.788086,522.922302,523.952759,523.952759,32025104
2016-10-16,524.311279,527.441162,524.161926,527.093567,527.093567,33104493
2016-10-17,527.247192,527.969727,523.837769,523.242493,523.242493,47530779
2016-10-18,523.420959,520.965942,517.364319,518.751038,518.751038,53298666
2016-10-19,518.892456,519.283142,509.999176,512.909790,512.909790,56440003
2016-10-20,513.026123,515.429871,511.194458,514.817200,514.817200,46480577
2016-10-21,514.791077,518.220032,514.810181,517.312195,517.312195,45737758
2016-10-22,517.563965,538.050354,517.330139,537.312195,537.312195,64216869
2016-10-23,537.579468,540.447205,534.526245,537.877380,537.877380,44592829
2016-10-24,537.951050,538.201782,533.340149,534.861328,534.861328,50902560
2016-10-25,535.058533,545.638489,535.335327,540.113342,540.113342,74233100
2016-10-26,540.187256,555.832886,540.364807,554.532410,554.532410,72659502
2016-10-27,554.458801,563.774353,554.361877,565.721191,565.721191,78988490
2016-10-28,565.463989,566.401917,562.448181,565.983582,565.983582,66594586
2016-10-29,566.507202,591.220337,566.312683,586.359436,586.359436,110595807
2016-10-30,586.063171,586.063171,571.583923,575.156921,575.156921,82492010
2016-10-31,575.792847,583.536804,567.277954,572.970398,572.970398,79339872
2016-11-01,573.268738,603.056030,573.362488,596.431030,596.431030,106674566
2016-11-02,596.654114,602.251038,588.663513,602.251038,602.251038,68990488
2016-11-03,603.484253,604.893372,544.179138,552.507019,552.507019,138634576
2016-11-04,552.847168,565.725037,549.902161,561.913696,561.913696,79830360
2016-11-05,562.145447,565.329590,557.522156,562.059937,562.059937,42950299
2016-11-06,562.374756,570.721558,558.977234,569.810181,569.810181,47971650
2016-11-07,569.180786,568.770813,563.302246,567.224060,567.224060,52474265
2016-11-08,567.190186,576.383972,564.985535,573.243958,573.243958,64330776
2016-11-09,573.225403,596.522644,571.275391,582.392334,582.392334,106634189
2016-11-10,582.046875,581.671753,567.062683,570.237488,570.237488,54835671
2016-11-11,570.254211,568.604431,568.571411,568.625305,568.625305,50098976
2016-11-12,568.895935,569.210266,558.802246,559.611084,559.611084,51291769
2016-11-13,559.723755,559.772217,545.531372,558.408386,558.408386,63886490
2016-11-14,558.381348,565.524841,557.349487,563.340759,563.340759,50333999
2016-11-15,563.958435,574.827759,564.027527,571.535645,571.535645,57857598
2016-11-16,571.172607,600.976685,568.550232,598.422302,598.422302,113616918
2016-11-17,598.967468,608.164978,595.803223,597.128662,597.128662,87500201
2016-11-18,596.909485,606.673645,593.978760,608.916016,608.916016,70779473
2016-11-19,609.116943,612.684937,603.149109,608.941101,608.941101,89611925
2016-11-20,609.154175,612.071594,581.943726,593.268921,593.268921,125073851
2016-11-21,593.462952,595.139221,592.321411,591.919250,591.919250,48684762
2016-11-22,592.235596,608.450378,589.929504,604.949280,604.949280,104594202
2016-11-23,605.266541,605.871460,594.611755,599.367310,599.367310,61614585
2016-11-24,599.388245,600.588623,588.675781,594.609619,594.609619,69011482
2016-11-25,594.732544,594.508179,590.887207,594.508179,594.508179,54354789
2016-11-26,594.397583,594.961121,584.869751,589.484558,589.484558,44058276
2016-11-27,589.528687,592.399231,586.416138,586.566467,586.566467,42148878
2016-11-28,586.926270,594.926208,587.067383,593.014954,593.014954,49877981
2016-11-29,593.430847,589.976807,590.054626,589.048706,589.048706,54861550
2016-11-30,589.593201,599.830811,589.530823,595.980652,595.980652,67192135
2016-12-01,596.264404,603.433899,596.073853,601.234619,601.234619,63924607
2016-12-02,601.847107,616.796387,601.560364,611.110718,611.110718,100239591
2016-12-03,611.349548,611.349548,600.829529,605.777710,605.777710,54632597
2016-12-04,606.157104,610.935486,603.425781,610.935486,610.935486,47807610
2016-12-05,610.558105,608.981995,591.108765,596.181030,596.181030,83579286
2016-12-06,596.196716,602.614746,596.290466,603.271240,603.271240,91741395
2016-12-07,603.260986,611.074768,600.450500,608.276855,608.276855,76358961
2016-12-08,608.232483,616.209045,606.161743,612.677856,612.677856,63676896
2016-12-09,611.989502,615.682068,611.414856,614.645691,614.645691,54645109
2016-12-10,614.827820,618.064087,614.737915,616.121887,616.121887,42824385
2016-12-11,616.203003,616.239563,608.774353,611.285767,611.285767,45515724
2016-12-12,611.531128,616.609070,611.676819,615.404663,615.404663,60406279
2016-12-13,615.846436,621.862915,613.728271,616.504272,616.504272,64485901
2016-12-14,616.069031,615.823303,611.587952,623.439209,623.439209,60613482
2016-12-15,622.313538,629.276062,626.148743,626.530334,626.530334,65689746
2016-12-16,627.234863,628.327209,627.285400,628.227112,628.227112,66918680
2016-12-17,628.434448,634.311646,628.192749,632.966980,632.966980,63222186
2016-12-18,633.110291,636.094910,631.127686,633.031738,633.031738,48466047
2016-12-19,633.161438,639.441650,632.357178,639.956421,639.956421,60455638
2016-12-20,639.579407,648.278442,638.201111,647.853088,647.853088,80593185
2016-12-21,647.665405,675.476501,646.506287,675.476501,675.476501,125962270
2016-12-22,675.394714,710.343079,674.932434,703.965454,703.965454,162875179
2016-12-23,704.248840,752.739624,704.134338,750.190430,750.190430,224218063
2016-12-24,750.349854,751.406860,721.183899,731.344177,731.344177,112064286
2016-12-25,732.019531,732.019531,701.728271,729.315552,729.315552,116914869
2016-12-26,729.903198,743.272034,730.313477,739.517639,739.517639,100848203
2016-12-27,740.123840,767.511414,737.505127,760.366638,760.366638,136322007
2016-12-28,761.697205,798.691406,761.635132,798.691406,798.691406,193657418
2016-12-29,798.039917,800.422485,780.779541,792.491882,792.491882,162259850
2016-12-30,791.708679,791.644287,760.335938,778.961060,778.961060,151923824
2016-12-31,778.466003,780.991089,767.614258,780.991089,780.991089,80336388
2017-01-01,780.922241,813.528015,777.470581,808.884277,808.884277,119733437
2017-01-02,809.120911,835.065979,807.176880,832.247314,832.247314,180976616
2017-01-03,832.125122,852.867126,831.989563,852.671082,852.671082,151256330
2017-01-04,853.128601,941.240479,853.686462,936.900574,936.900574,279875037
2017-01-05,938.523315,959.945190,733.024963,816.057312,816.057312,410854411
2017-01-06,816.749878,845.702087,714.298157,734.691345,734.691345,286543973
2017-01-07,735.738586,739.890076,670.648254,739.890076,739.890076,227646592
2017-01-08,739.556152,767.690552,722.515503,743.593079,743.593079,129520979
2017-01-09,745.261963,745.683472,717.156006,741.908142,741.908142,116588866
2017-01-10,741.589294,753.105835,741.491089,745.710632,745.710632,95142951
2017-01-11,746.068848,756.498291,626.912964,637.192383,637.192383,254734550
2017-01-12,635.079468,679.422729,616.289612,661.598022,661.598022,182758734
2017-01-13,660.696289,680.848389,641.819275,676.727966,676.727966,138771353
2017-01-14,677.679077,685.845093,667.260193,672.151733,672.151733,76431747
2017-01-15,671.930054,676.171997,667.601013,682.726563,682.726563,58996095
2017-01-16,682.714172,693.765076,681.231628,690.700195,690.700195,68739264
2017-01-17,690.211792,734.264160,689.400085,733.094849,733.094849,125228104
2017-01-18,734.253540,742.193054,698.432739,723.297424,723.297424,184105883
2017-01-19,724.698181,733.371704,721.084473,728.879639,728.879639,85630320
2017-01-20,728.149170,727.609436,721.203369,723.428711,723.428711,70100549
2017-01-21,723.851440,749.569214,723.840088,745.060608,745.060608,89846427
2017-01-22,745.396851,757.779663,725.480164,746.607178,746.607178,94124343
2017-01-23,747.274170,744.160645,738.947266,736.102966,736.102966,58814418
2017-01-24,727.842896,738.017090,712.062866,712.326050,712.326050,88851739
2017-01-25,711.717224,718.577576,711.698486,713.753479,713.753479,95662259
2017-01-26,714.428772,730.435425,714.010742,728.647644,728.647644,104786786
2017-01-27,729.261475,736.751282,729.292908,733.102173,733.102173,100106806
2017-01-28,733.150757,736.418762,733.150757,734.568787,734.568787,54981348
2017-01-29,734.948975,736.025879,731.456299,730.106384,730.106384,48318008
2017-01-30,730.626465,738.261169,730.669128,736.305603,736.305603,62581836
2017-01-31,736.767212,772.608704,736.708252,771.017822,771.017822,130765930
2017-02-01,771.445251,781.537598,768.539307,781.342224,781.342224,118589034
2017-02-02,782.114868,808.745605,784.317993,808.276062,808.276062,116489049
2017-02-03,808.004517,825.840698,806.193542,824.917908,824.917908,161215859
2017-02-04,826.055237,837.725281,813.103699,835.322388,835.322388,124200240
2017-02-05,835.818970,835.907104,817.961426,823.189087,823.189087,91512820
2017-02-06,824.038452,836.649048,823.516235,832.718384,832.718384,89646266
2017-02-07,834.314575,849.272278,834.448486,849.351746,849.351746,116842996
2017-02-08,850.127991,863.314087,830.656494,848.893982,848.893982,161187421
2017-02-09,850.195618,866.271545,759.213196,795.824707,795.824707,325906362
2017-02-10,796.824341,798.868408,758.627258,791.635864,791.635864,152495796
2017-02-11,791.815186,808.143127,786.956543,804.267761,804.267761,81880855
2017-02-12,803.523132,804.515991,798.239258,800.818359,800.818359,54123587
2017-02-13,800.581055,799.696716,781.239136,791.058105,791.058105,80337778
2017-02-14,791.930847,807.399414,787.790283,805.767212,805.767212,110648913
2017-02-15,807.098755,809.792908,803.900818,808.182251,808.182251,72003369
2017-02-16,808.318665,828.087158,808.578125,823.005371,823.005371,97946972
2017-02-17,821.948120,847.485352,821.629456,842.901978,842.901978,109953271
2017-02-18,845.319031,854.898438,843.506226,849.516663,849.516663,79820741
2017-02-19,849.790527,851.442200,840.686401,843.152527,843.152527,62297470
2017-02-20,843.812317,866.332581,839.192749,866.062561,866.062561,87793103
2017-02-21,865.501221,895.160645,864.656799,893.240479,893.240479,149662815
2017-02-22,892.840027,903.855103,880.721863,897.542114,897.542114,109317269
2017-02-23,897.405640,937.172424,897.444946,929.361145,929.361145,150911263
2017-02-24,934.132507,956.714783,901.816406,941.580444,941.580444,265350186
2017-02-25,938.957092,942.519043,902.198120,917.641357,917.641357,112283186
2017-02-26,917.986389,936.598450,906.698730,939.677368,939.677368,93940322
2017-02-27,938.532288,948.315125,936.774292,948.910339,948.910339,105806192
2017-02-28,949.513428,959.898621,942.886963,953.511108,953.511108,149459393
2017-03-01,953.567688,996.494934,953.515930,996.494934,996.494934,186710948
2017-03-02,998.271973,1029.301880,989.999207,1019.318848,1019.318848,300069264
2017-03-03,1019.074341,1046.175903,1019.240479,1037.083130,1037.083130,256823660
2017-03-04,1039.067871,1040.670288,1000.902893,1020.945190,1020.945190,149072718
2017-03-05,1020.245667,1030.736084,1007.044128,1030.262573,1030.262573,109055207
2017-03-06,1030.547119,1039.765259,1029.301636,1040.063721,1040.063721,125557274
2017-03-07,1040.374268,1041.690552,988.270081,1002.655090,1002.655090,238675735
2017-03-08,1002.401062,1009.553467,943.213867,944.713684,944.713684,273230105
2017-03-09,945.001221,984.834229,938.202881,977.939575,977.939575,174675395
2017-03-10,978.655457,1045.826416,885.241211,918.355225,918.355225,463648000
2017-03-11,918.026245,981.768066,918.026245,966.965454,966.965454,232993421
2017-03-12,967.615112,1008.697754,966.578918,1003.598999,1003.598999,186668857
2017-03-13,1003.927734,1012.660583,996.014404,1009.356873,1009.356873,311574757
2017-03-14,1009.553467,1023.524170,1005.286987,1020.072388,1020.072388,201798288
2017-03-15,1020.204041,1026.498779,1019.866760,1017.432007,1017.432007,242472717
2017-03-16,1018.832397,1025.750122,932.093140,961.945313,961.945313,517142857
2017-03-17,955.749939,955.285767,887.179260,887.711792,887.711792,570113745
2017-03-18,887.276062,898.878418,772.676331,785.717285,785.717285,501292573
2017-03-19,788.066772,863.248352,788.066772,837.228455,837.228455,328392150
2017-03-20,837.632202,860.683350,837.247681,852.523010,852.523010,231707895
2017-03-21,853.436829,899.310974,853.229858,897.868591,897.868591,270345358
2017-03-22,897.956726,897.956726,812.407898,841.398682,841.398682,305430260
2017-03-23,842.128540,846.678955,824.132996,829.942444,829.942444,198609557
2017-03-24,829.830566,833.910400,748.324524,752.001282,752.001282,393870230
2017-03-25,751.215210,782.675049,724.884094,780.283142,780.283142,349565258
2017-03-26,781.274597,808.502441,765.369385,772.700012,772.700012,242720805
2017-03-27,776.960266,831.664307,772.212585,832.818359,832.818359,296675167
2017-03-28,831.870605,848.259094,825.618530,843.523438,843.523438,262874174
2017-03-29,842.661499,846.542053,818.795837,836.123169,836.123169,239956571
2017-03-30,837.924072,843.480713,815.444885,822.657715,822.657715,282895721
2017-03-31,822.825989,856.578247,818.105042,854.084045,854.084045,356432391
2017-04-01,854.020203,869.965698,845.557373,861.024780,861.024780,230802441
2017-04-02,861.112427,883.034363,857.000549,878.923462,878.923462,410037486
2017-04-03,879.545410,922.351257,879.405151,915.927307,915.927307,464801434
2017-04-04,917.296631,929.315308,900.016052,911.119141,911.119141,350787920
2017-04-05,911.834717,911.938599,892.689392,900.977295,900.977295,332252483
2017-04-06,901.802368,952.753967,901.369141,948.572388,948.572388,410027282
2017-04-07,945.572632,959.085022,933.025940,951.260925,951.260925,256241526
2017-04-08,947.825745,957.791748,939.686340,950.492981,950.492981,169182023
2017-04-09,950.994141,967.677002,947.187195,960.127686,960.127686,195880219
2017-04-10,959.667053,960.106445,951.682983,955.667358,955.667358,173790861
2017-04-11,955.932983,967.152283,955.702209,965.011597,965.011597,173125650
2017-04-12,964.851501,966.872253,957.561218,956.622559,956.622559,230078112
2017-04-13,957.140625,959.416016,924.264648,935.349182,935.349182,281552669
2017-04-14,936.189087,951.878540,927.090332,932.614441,932.614441,203552207
2017-04-15,932.422729,948.957581,930.553528,936.592407,936.592407,162600054
2017-04-16,936.664246,947.955872,936.664246,943.784851,943.784851,146187177
2017-04-17,944.032227,951.126343,934.159180,950.943848,950.943848,201677419
2017-04-18,950.832336,959.623230,950.756653,943.374390,943.374390,210622858
2017-04-19,943.732483,948.061768,942.720764,947.018799,947.018799,225399837
2017-04-20,947.636902,968.459290,945.991882,960.218689,960.218689,246178125
2017-04-21,960.484436,965.955383,948.766846,953.832397,953.832397,212431320
2017-04-22,954.347473,964.377197,943.232910,961.372131,961.372131,194598813
2017-04-23,961.536072,961.754578,939.917175,941.441101,941.441101,201942609
2017-04-24,943.328369,977.908020,943.401978,978.591003,978.591003,184583953
2017-04-25,978.825806,987.827271,978.220337,986.198547,986.198547,189024314
2017-04-26,986.588196,1007.728210,986.695313,997.259827,997.259827,256602061
2017-04-27,997.882629,1022.785339,997.819519,1022.130005,1022.130005,348430803
2017-04-28,1022.137756,1031.360474,997.737976,1016.743896,1016.743896,407390324
2017-04-29,1017.794250,1025.023071,1015.763000,1020.844971,1020.844971,326464306
2017-04-30,1020.906677,1042.305908,1015.539124,1042.612915,1042.612915,319550594
2017-05-01,1042.930054,1110.756592,1042.930054,1102.357300,1102.357300,553368486
2017-05-02,1101.915405,1141.319458,1097.008911,1122.735718,1122.735718,368885613
2017-05-03,1123.477661,1160.063721,1120.781982,1157.711060,1157.711060,453574677
2017-05-04,1158.200562,1245.575684,1158.110596,1189.778687,1189.778687,722337505
2017-05-05,1192.254761,1250.892944,1181.250488,1198.343628,1198.343628,728841269
2017-05-06,1199.391357,1216.332886,1188.366699,1216.332886,1216.332886,448790434
2017-05-07,1216.848999,1231.561890,1201.664063,1231.649170,1231.649170,833099315
2017-05-08,1231.811157,1331.903564,1231.621216,1331.903564,1331.903564,1035876033
2017-05-09,1332.320923,1418.890259,1327.275635,1355.804443,1355.804443,902077701
2017-05-10,1356.700439,1383.170898,1325.136841,1382.478516,1382.478516,708380140
2017-05-11,1377.249146,1449.064331,1356.739868,1434.668213,1434.668213,620481167
2017-05-12,1432.487427,1441.110229,1315.225220,1338.383911,1338.383911,575164169
2017-05-13,1337.514526,1407.273193,1281.595825,1401.001343,1401.001343,449922384
2017-05-14,1397.857666,1421.578857,1379.791870,1404.106201,1404.106201,339358844
2017-05-15,1403.741333,1407.016479,1322.399414,1347.515747,1347.515747,567032806
2017-05-16,1350.050293,1383.270020,1306.079224,1343.077271,1343.077271,742639764
2017-05-17,1337.099243,1440.310669,1286.706421,1418.066162,1418.066162,820980788
2017-05-18,1402.343994,1471.095337,1394.060059,1458.079224,1458.079224,690435438
2017-05-19,1464.811279,1538.034180,1459.539795,1525.136108,1525.136108,887968989
2017-05-20,1522.473755,1599.578003,1515.322632,1599.578003,1599.578003,737616818
2017-05-21,1585.997070,1625.934204,1567.428223,1569.067505,1569.067505,882358342
2017-05-22,1570.597290,1776.740845,1554.000732,1673.004272,1673.004272,1495050444
2017-05-23,1686.983398,1791.309082,1676.930176,1791.000244,1791.000244,1064178721
2017-05-24,1791.733643,1946.263550,1791.318848,1883.054565,1883.054565,1329567672
2017-05-25,1885.058228,2132.986084,1767.440063,1782.660522,1782.660522,1861330264
2017-05-26,1794.965088,1999.681519,1617.099854,1721.312988,1721.312988,1378257181
2017-05-27,1716.506470,1766.471191,1450.433716,1593.489624,1593.489624,1329019148
2017-05-28,1605.377197,1772.051636,1605.377197,1682.378662,1682.378662,895223948
2017-05-29,1685.211426,1797.187866,1644.427856,1760.270142,1760.270142,776201829
2017-05-30,1760.074951,1797.423218,1659.042725,1698.524292,1698.524292,1127396976
2017-05-31,1707.674805,1794.177490,1674.003296,1775.990356,1775.990356,1199961124
2017-06-01,1777.481812,1903.288208,1777.619873,1868.601440,1868.601440,1282927232
2017-06-02,1865.613892,1930.006226,1841.210327,1930.006226,1930.006226,1021428583
2017-06-03,1934.015747,2002.411865,1879.610718,1950.791138,1950.791138,1174926334
